2019-11-19 20:40:10.873 | INFO     | __main__:main:167 - 
2019-11-19 20:40:46.290 | DEBUG    | __main__:add_noise:258 - Adding noise to /nfs/slac/g/ki/ki19/deuce/AEGIS/ismael/WLD/data/no_equilibration1_LSST-g1_0-g2_0/section_5_2.fits with noise seed: 0
2019-11-19 20:40:46.817 | INFO     | __main__:add_noise:265 - Writing new image with noise as .fits file to /nfs/slac/g/ki/ki19/deuce/AEGIS/ismael/WLD/data/no_equilibration1_LSST-g1_0-g2_0/noise_image_5_2.fits.
2019-11-19 20:40:46.951 | DEBUG    | __main__:add_noise:258 - Adding noise to /nfs/slac/g/ki/ki19/deuce/AEGIS/ismael/WLD/data/no_equilibration1_LSST-g1_0-g2_0/section_5_3.fits with noise seed: 0
2019-11-19 20:40:47.479 | INFO     | __main__:add_noise:265 - Writing new image with noise as .fits file to /nfs/slac/g/ki/ki19/deuce/AEGIS/ismael/WLD/data/no_equilibration1_LSST-g1_0-g2_0/noise_image_5_3.fits.
2019-11-19 20:40:47.613 | DEBUG    | __main__:add_noise:258 - Adding noise to /nfs/slac/g/ki/ki19/deuce/AEGIS/ismael/WLD/data/no_equilibration1_LSST-g1_0-g2_0/section_5_4.fits with noise seed: 0
2019-11-19 20:40:48.138 | INFO     | __main__:add_noise:265 - Writing new image with noise as .fits file to /nfs/slac/g/ki/ki19/deuce/AEGIS/ismael/WLD/data/no_equilibration1_LSST-g1_0-g2_0/noise_image_5_4.fits.
2019-11-19 20:40:48.273 | DEBUG    | __main__:add_noise:258 - Adding noise to /nfs/slac/g/ki/ki19/deuce/AEGIS/ismael/WLD/data/no_equilibration1_LSST-g1_0-g2_0/section_5_5.fits with noise seed: 0
2019-11-19 20:40:48.796 | INFO     | __main__:add_noise:265 - Writing new image with noise as .fits file to /nfs/slac/g/ki/ki19/deuce/AEGIS/ismael/WLD/data/no_equilibration1_LSST-g1_0-g2_0/noise_image_5_5.fits.
2019-11-19 20:40:48.930 | DEBUG    | __main__:add_noise:258 - Adding noise to /nfs/slac/g/ki/ki19/deuce/AEGIS/ismael/WLD/data/no_equilibration1_LSST-g1_0-g2_0/section_5_6.fits with noise seed: 0
2019-11-19 20:40:49.459 | INFO     | __main__:add_noise:265 - Writing new image with noise as .fits file to /nfs/slac/g/ki/ki19/deuce/AEGIS/ismael/WLD/data/no_equilibration1_LSST-g1_0-g2_0/noise_image_5_6.fits.
2019-11-19 20:40:49.593 | DEBUG    | __main__:add_noise:258 - Adding noise to /nfs/slac/g/ki/ki19/deuce/AEGIS/ismael/WLD/data/no_equilibration1_LSST-g1_0-g2_0/section_5_7.fits with noise seed: 0
2019-11-19 20:40:50.119 | INFO     | __main__:add_noise:265 - Writing new image with noise as .fits file to /nfs/slac/g/ki/ki19/deuce/AEGIS/ismael/WLD/data/no_equilibration1_LSST-g1_0-g2_0/noise_image_5_7.fits.
